ecole,auteur,date,note,contenu,url
Etablissement Ecole Nationale Superieure De Techniques Avancees Bretagne 4306,Tango,05/06/2018,1.0,Frais de scolarité très élevés. Publicité deguisée pour la filière hydrographie (Cat A...)!,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-de-techniques-avancees-bretagne-4306.html
Etablissement Ecole Nationale Superieure De Techniques Avancees Bretagne 4306,Tarly,09/05/2018,4.5,"J'ai eu pas mal de chance d'arriver à l'ENSTA Bretagne par ce que je me suis décidé très tardivement. J'hésitais avec d'autres écoles du type Centrale Marseille ou Phelma que j'avais aussi mais j'ai bien fait de choisir l'ENSTA B. Les connexions avec l'industrie (aéronautique, automobile et navale) sont réelles et la proximité de l'école avec la DGA est également un atout.Ce qui est encore plus intéressant c'est la diversité des domaines possible, de la mécanique pure à l'informatique et le traitement du signal en passant par l'hydrographie et les énergies marines. Les gens dans l'école ont des objectifs différents et c'est vraiment sympa. Il faudrait peut-être un peu améliorer les infrastructures, mais l'école est idéalement placée dans Brest. La richesse associative est également un bon plus. Aucun regret.",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-de-techniques-avancees-bretagne-4306.html
Etablissement Ecole Nationale Superieure De Techniques Avancees Bretagne 4306,Engineer,22/05/2017,4.8,"Super école ! Très bonne ambiance sur le campus, une vie associative développée qui permet de rencontrer du monde. Les cours permettent d'envisager la vie professionnelle sereinement. Les profs sont disponibles pour des questions et certains sont d'excellents pédagogues. L'insertion professionnelle est top. Points d'amélioration : l'administration qui est un peu lente et certains cours qui ne sont pas toujours indispensables ! Si c'était à refaire, je choisirais à nouveau l'ENSTA Bretagne après les concours de Maths spé ;-)",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-de-techniques-avancees-bretagne-4306.html
Etablissement Ecole Europeenne De Chimie Polymeres Et Materiaux De Strasbourg 6168,Cassandra,15/12/2023,5.0,"Excellente école qui forme des ingénieurs compétents ! De plus, c'est une école qui est à l'écoute des besoins du marché, et qui innove en terme de spécialités (IA, bientôt économie circulaire des matières plastiques...). Les enseignements sont de qualité, les locaux sont quasi neufs, le matériel mis à disposition est très bien également. Je ne peux que recommander cette école.",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-europeenne-de-chimie-polymeres-et-materiaux-de-strasbourg-6168.html
Etablissement Ecole Europeenne De Chimie Polymeres Et Materiaux De Strasbourg 6168,Arthur,11/12/2023,4.8,"L'ECPM est pour moi une excellente école d'ingénieur en chimie, elle propose 3 semestres de cours et de travaux pratiques en ""tronc commun"" permettant de toucher aux différentes filiales de la chimie puis 2 semestres de spécialisation dans l'une des 5 majeures (chimie organique, chimie analytique, chimie des polymères, chimie des matériaux et Intelligence artificielle & chimie.L'école possède une réelle ouverture à l'internationale (cours magistraux en anglais ou allemand; LV2 obligatoire; au moins un stage à l'étranger obligatoire, ...).De manière générale, les enseignements sont de qualité, et les nombreux travaux pratiques permettent de mettre en application la théorie apprise en cours magistral.L'ambiance au sein de l'école est formidable, de nombreuses activités sont proposées, avec la possibilité de s'impliquer au sein de la vie associative (très riche à l'ECPM)",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-europeenne-de-chimie-polymeres-et-materiaux-de-strasbourg-6168.html
Etablissement Ecole Europeenne De Chimie Polymeres Et Materiaux De Strasbourg 6168,Shel,16/08/2021,5.0,Très bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-europeenne-de-chimie-polymeres-et-materiaux-de-strasbourg-6168.html
Etablissement Ecole Europeenne De Chimie Polymeres Et Materiaux De Strasbourg 6168,PhD,20/05/2021,4.5,Bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-europeenne-de-chimie-polymeres-et-materiaux-de-strasbourg-6168.html
Etablissement Ecole Europeenne De Chimie Polymeres Et Materiaux De Strasbourg 6168,Quentin,09/11/2017,5.0,Très bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-europeenne-de-chimie-polymeres-et-materiaux-de-strasbourg-6168.html
Etablissement Ecole Europeenne De Chimie Polymeres Et Materiaux De Strasbourg 6168,Mylène,25/06/2017,5.0,Très bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-europeenne-de-chimie-polymeres-et-materiaux-de-strasbourg-6168.html
Etablissement Institut Superieur De L Aeronautique Et De L Espace 4438,Alexandre Laborie,02/04/2023,4.5,Bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-superieur-de-l-aeronautique-et-de-l-espace-4438.html
Etablissement Institut Superieur De L Aeronautique Et De L Espace 4438,Gortex,31/12/2020,5.0,"Excellente école où l'on peut trouver tout ce dont un élève ingénieur peut rêver en terme d'excellence technique et d'opportunités de développement personnel et professionnel. Parcours très complet et spécialisé selon votre envie. Locaux neufs et campus au top, équipe éducative à l'écoute et large choix pour l'investissement associatif. Fortement recommandé même pour des élèves qui n'auraient pas d'attrait pour l'aéronautique à priori. 100% sans regrets d'avoir choisi Supaero ! (Diplômé 2019, travail hors secteur aero)",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-superieur-de-l-aeronautique-et-de-l-espace-4438.html
Etablissement Institut Superieur De L Aeronautique Et De L Espace 4438,AM,24/02/2020,4.3,"Formation complète, orientée aéronautique. elle aborde tous l'ensemble des domaines utiles à l'ingénieur plus particulièrement orientée mécanique et aérodynamique. Le niveau de mathématique en 1ere année dispensé par M. Samuelides à l'époque est élevé.",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-superieur-de-l-aeronautique-et-de-l-espace-4438.html
Etablissement Institut Superieur De L Aeronautique Et De L Espace 4438,squash94,06/05/2019,3.8,"C'est trop bien cette ecole, je peux y assouvir ma passion pour le squash en en faisant 14h par semaine. En plus j'ai beaucoup de copains géniaux que je n'aurais pas eu si j'avais été ailleurs. La bise. M.",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-superieur-de-l-aeronautique-et-de-l-espace-4438.html
Etablissement Institut Superieur De L Aeronautique Et De L Espace 4438,Stan Monnier,05/09/2018,4.8,École avec une excellente ambiance avec des activités extra scolaires uniques ainsi qu'une équipe pédagogique tres compétente,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-superieur-de-l-aeronautique-et-de-l-espace-4438.html
Etablissement Institut Superieur De L Aeronautique Et De L Espace 4438,Caps2match,12/01/2018,5.0,Très bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-superieur-de-l-aeronautique-et-de-l-espace-4438.html
Etablissement Institut Superieur De L Aeronautique Et De L Espace 4438,Einstein76,26/06/2017,5.0,Très bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-superieur-de-l-aeronautique-et-de-l-espace-4438.html
Etablissement Institut Superieur De L Aeronautique Et De L Espace 4438,lr,01/02/2017,4.0,Bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-institut-superieur-de-l-aeronautique-et-de-l-espace-4438.html
Etablissement Ecole Nationale Superieure D Electrotechnique D Electronique D Informatique D Hydr 4492,P,24/02/2025,5.0,"3 excellentes années dans la filière ""Mécanique des fluides, Energie et Environnement""",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-d-electrotechnique-d-electronique-d-informatique-d-hydr-4492.html
Etablissement Ecole Nationale Superieure D Electrotechnique D Electronique D Informatique D Hydr 4492,Lud,02/04/2023,3.0,Mauvaise expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-d-electrotechnique-d-electronique-d-informatique-d-hydr-4492.html
Etablissement Ecole Nationale Superieure D Electrotechnique D Electronique D Informatique D Hydr 4492,Med,02/08/2022,5.0,Très bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-d-electrotechnique-d-electronique-d-informatique-d-hydr-4492.html
Etablissement Ecole Nationale Superieure D Electrotechnique D Electronique D Informatique D Hydr 4492,EEEAStran,06/06/2022,4.5,"L'enseeiht propose des formations spécialisées dans 3 des principaux domaine de l'ingénierie.Au fil des semestre l'élève fait sont parcours ""à la carte "" et peu ainsi choisir ses débouchées.En temps qu'étudiant entre 2019 et 2022 je note:Points forts:- des enseignants passionnées et passionnants- un relationnel entreprises /écoles excellent-un nombre de semestre d'échange très importants, et dans des universités de tout les pays, avec un bon nombre de formations préstigieuses-une ouverture à tout les publics faisant la richesse des profils, iut, alternant, ouverture sur la fac ,...- une vie étudiante remplie, bcp de clubs, soirées , etc- du matériel de qualité (logiciel, carte, maquette ,...)- rare école en centre ville ( pour toulouse mais aussi pour n'importe quel grande ville)en défauts:-des bâtiments vieillissants-une quantité de travail pas nécessairement répartis sur l'année correctement-des maquettes de programmes trop fraiches pour certaines",https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-d-electrotechnique-d-electronique-d-informatique-d-hydr-4492.html
Etablissement Ecole Nationale Superieure D Electrotechnique D Electronique D Informatique D Hydr 4492,Antoine,10/05/2022,5.0,Bravo,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-d-electrotechnique-d-electronique-d-informatique-d-hydr-4492.html
Etablissement Ecole Nationale Superieure D Electrotechnique D Electronique D Informatique D Hydr 4492,lolo31,23/03/2021,5.0,Très bonne expérience,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-d-electrotechnique-d-electronique-d-informatique-d-hydr-4492.html
Etablissement Ecole Nationale Superieure D Electrotechnique D Electronique D Informatique D Hydr 4492,ÉtudiantSN,22/12/2020,5.0,Une super école du numérique !,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-d-electrotechnique-d-electronique-d-informatique-d-hydr-4492.html
Etablissement Ecole Nationale Superieure D Electrotechnique D Electronique D Informatique D Hydr 4492,Sidon,12/10/2020,5.0,Très bonne école !,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-d-electrotechnique-d-electronique-d-informatique-d-hydr-4492.html
Etablissement Ecole Nationale Superieure D Electrotechnique D Electronique D Informatique D Hydr 4492,wilcoln,13/02/2020,5.0,La formation y est très bonne et le cadre très agréable.,https://www.letudiant.fr/etudes/annuaire-enseignement-superieur/etablissement/etablissement-ecole-nationale-superieure-d-electrotechnique-d-electronique-d-informatique-d-hydr-4492.html
